class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,314256949178820608,168.93986,0.26124358,0.07598818,56.86349,3.752396,22.60509,16.50664,63.08801,11.98033,-53.39229,1.151155,-9.374365
GALAXY,314302029155559424,170.13119,0.29490398,0.1440361,89.45528,20.8607,94.14493,70.12771,272.1192,41.50448,33.08075,8.317489,-33.99966
GALAXY,315254199984089088,171.56056,-0.66281429,0.1320189,79.85689,3.517335,42.14571,32.61982,112.3277,9.138359,13.79766,5.507852,-19.3136
GALAXY,315289934111991808,170.40811,-0.86458589,0.1046837,58.92167,4.454111,14.17477,11.42295,40.71109,9.044921,4.097759,1.139089,-20.24446
GALAXY,315295156792223744,170.97202,0.16508696,0.09104834,112.6749,12.73957,26.21551,10.05742,45.33417,14.21167,11.32733,6.065493,-3.121232
GALAXY,315311924344547328,170.14656,-0.88218849,0.07410009,87.68785,61.49048,304.279,196.8362,888.3607,130.0858,93.77386,22.59754,-35.71108
GALAXY,315315497757337600,170.22995,0.16011431,0.1027486,60.94668,7.403236,25.09501,22.88694,76.1116,15.16284,10.39383,4.439054,-19.50768
GALAXY,315318246536407040,170.00024,-1.1199745,0.02445609,42.98625,1087.138,325.3221,633.3121,2135.164,321.2557,229.2772,52.90836,-93.64126
GALAXY,315335563844544512,169.32915,0.059804908,0.04487642,17.5443,6.314192,5.616006,11.68195,29.46239,7.693292,6.039859,1.524718,-10.69371
GALAXY,315349032861984768,169.57092,0.47826943,0.03288923,0,0,0,0,0,0,0,0,0
GALAXY,315351781641054208,170.0664,1.0780172,0.1538416,90.33443,4.74767,18.8988,9.931528,17.70313,11.09955,5.472502,2.052099,-2.038865
GALAXY,315364151146866688,170.62777,1.1220989,0.07496322,1,-0.1611766,-0.0007184818,1.330063,7.844396,-2.130336,-0.9157345,2.262668,-0.3078198
GALAXY,315365250658494464,170.51594,0.94807265,0.07265908,130.4784,16.83697,29.61815,-1.076314,31.34497,3.220845,9.481165,4.376542,-0.8106232
GALAXY,315372947239888896,170.40122,0.54706106,0.2291957,99.0741,645.6353,140.1797,267.6933,963.4007,122.4561,95.82915,29.55882,-181.3952
GALAXY,315405932588722176,171.02256,0.28256354,0.1316646,102.4992,4.72369,36.00805,19.40662,103.2909,11.81981,12.70151,3.004633,-13.82914
GALAXY,315412254780581888,171.51839,0.74836356,0.1803769,156.0666,84.36128,42.60646,42.49977,63.80471,25.73944,16.77807,11.22829,-4.032615
GALAXY,315427373065463808,171.75272,0.84361225,0.1527322,97.52885,9.698373,75.54746,35.84676,160.2987,28.35606,20.26721,5.803425,-25.56377
GALAXY,316410611372156928,172.21695,0.05308282,0.1311059,141.8671,3.037212,1.578844,2.160015,3.132468,-1.600343,14.64969,-1.963596,-0.1377368
GALAXY,316425454779131904,171.95572,0.026188243,0.06152888,73.77529,13.5839,26.69113,10.01506,30.63816,8.748899,12.12095,2.521812,-1.54379
GALAXY,316435625261688832,171.82853,-1.059864,0.04123054,35.78572,3.468015,6.082793,7.871336,23.70802,7.433483,4.765491,2.339822,-10.69246
GALAXY,316446345500059648,171.55337,-0.85853666,0.2553241,161.3566,12.06425,61.31169,19.90329,71.61285,29.48712,13.43182,14.16192,-7.948125
GALAXY,316470809633777664,170.83449,0.92538106,0.07328179,1,4.588947,5.77588,3.779206,13.4943,2.044068,-0.01065408,-0.5058368,-1.47613
GALAXY,316474108168660992,170.51358,0.48579522,0.1046954,93.04882,38.16822,105.8345,52.30022,250.3221,36.51688,28.1614,9.262283,-22.35854
GALAXY,316474932802381824,170.52156,0.45379805,0.1007267,50.94133,1.611967,-0.6077806,-1.751739,-1.022197,2.669245,-2.17333,1.160713,0.1149996
GALAXY,316477406703544320,170.84557,1.1296689,0.2056154,107.5407,7.254536,21.30366,17.2579,64.69215,9.633102,8.241166,1.925819,-8.73044
GALAXY,316480155482613760,171.06592,0.97271799,0.1552314,185.1916,5.917131,-0.4108342,5.099255,7.925252,4.163087,-3.408564,-3.986544,-0.6286333
GALAXY,317583241261377536,172.71366,-1.1077492,0.04801087,69.43264,43.29606,90.92827,59.36871,330.8162,68.67798,46.73467,11.95684,-28.77121
GALAXY,317616776366024704,173.57032,0.69528788,0.02940377,47.98923,4.121807,6.198339,3.699196,21.63293,7.958212,6.042378,1.444586,-8.28678
GALAXY,317618975389280256,173.51536,1.018274,0.2054035,1,-0.9732096,2.749042,-2.098693,14.28811,-0.8244961,0.8066919,-1.752426,-0.1483898
GALAXY,317648937081137152,173.98032,1.0654119,0.1325363,170.0378,10.83559,26.62106,8.389685,43.72397,14.42305,16.66219,7.203807,-2.769134
GALAXY,317659382441601024,174.45777,1.1966486,0.1110304,147.0796,8.779976,9.210895,4.626128,17.22599,5.297974,4.830435,-1.600367,-1.145086
GALAXY,318633829671659520,176.76637,-0.92992369,0.1166504,208.4796,7.22754,6.367662,14.57859,13.73484,-2.538512,5.627465,-3.084565,-0.3652935
GALAXY,318656919415842816,176.47114,-0.87978524,0.1719448,87.65961,3.979454,25.86598,10.10005,15.42666,3.885532,0.5399202,1.811489,-1.067667
GALAXY,318688255497234432,175.84336,-0.97029175,0.2103198,185.992,7.685777,56.03069,16.74781,97.72222,22.01346,14.85678,0.4921962,-11.26407
GALAXY,318696776712349696,175.46395,-1.2128852,0.07795273,64.65726,10.56685,59.26291,33.26217,155.2877,27.15554,24.02002,2.849576,-19.62433
GALAXY,318760823264667648,175.93801,-0.096372696,0.3277899,1,-1.12842,6.218808,1.839517,6.264835,-1.984232,4.632266,-1.771574,-1.355828
GALAXY,318770169113503744,176.68317,-0.088655958,0.1379183,1,1.902115,-1.365193,0.1670339,5.377244,-2.420655,1.84796,1.749004,-0.5371892
GALAXY,318784462764664832,176.76185,1.1174106,0.09620988,73.17448,6.654675,54.44077,27.16917,106.0817,11.92507,13.64626,0.9904739,-13.5676
GALAXY,319766051501926400,179.14045,-0.35679269,0.1077927,76.09441,9.052773,35.57685,19.94724,66.70768,17.75807,12.43784,-1.87937,-8.483115
GALAXY,319777596374018048,179.06896,-0.20423706,0.1055758,118.7511,10.65321,31.65711,14.80043,56.85905,11.53606,3.319533,0.5775936,-3.9431
GALAXY,319777871251924992,178.36424,-1.1810476,0.08002516,155.4624,104.3156,617.4901,184.7929,942.2943,197.0926,156.1199,56.24356,-33.68289
GALAXY,319809757089130496,178.16027,-0.35710517,0.0954272,52.27075,131.3465,131.7207,150.3615,511.419,100.215,73.82134,17.16757,-57.51268
GALAXY,319850988775172096,177.44419,0.24989303,0.06916542,69.94013,6.471125,13.49645,8.64959,19.00774,4.734431,2.284847,0.4072775,-1.0125
GALAXY,319853737554241536,177.642,0.27560742,0.08397069,59.23674,4.590186,55.02394,38.27473,155.6932,32.07118,22.12224,11.22088,-23.74415
GALAXY,319869955350751232,177.8671,0.72870629,0.1072084,99.87012,4.515208,9.159119,5.05309,18.65171,5.418087,4.620117,1.587156,-1.205242
GALAXY,319876277542610944,177.93723,0.10940639,0.05996123,53.49309,1.201321,13.50331,9.835914,35.70164,9.012448,5.929969,0.1888726,-7.04052
GALAXY,319878201687959552,178.19194,1.1947851,0.07781389,1,2.665514,5.340252,4.923896,21.94015,-5.67852,-0.6230196,3.108207,-0.3571238
GALAXY,319879576077494272,178.00958,1.1223171,0.1598665,68.87489,9.859548,9.987761,2.061315,7.788817,-1.197021,-0.7429051,-1.970453,-0.887219
GALAXY,304128796561270784,153.28866,0.10071842,0.09612693,134.1187,6.032767,9.373117,6.825307,24.3631,9.599634,5.513056,1.471503,-2.048422
GALAXY,304133469485688832,153.38277,0.41861411,0.2035691,174.5037,8.390531,16.98094,0.2087456,51.35887,-0.08201444,8.851057,-0.3240691,-7.981461
GALAXY,304134294119409664,153.33621,0.11542308,0.09598833,94.63533,7.397097,28.20792,22.65606,96.42934,9.454855,7.40355,2.450301,-10.48341
GALAXY,304138967043827712,152.69354,0.78304174,0.09707168,172.7631,13.42849,8.203097,1.253644,7.557413,-2.318316,-2.024926,3.933074,-0.3199514
GALAXY,304144464601966592,153.56736,0.30684939,0.09508941,1,2.671865,0.3138992,14.67899,18.49737,1.75254,-1.40679,-0.4524694,-0.3897062
GALAXY,304151336549640192,152.92491,1.0235149,0.3332956,188.2355,-0.4477587,-0.1245515,1.40825,5.686916,12.50015,2.668961,7.500845,-1.4247
GALAXY,305120830491224064,155.21218,-0.99690965,0.08386191,105.5561,7.738254,85.02484,28.24798,156.8931,43.95169,31.86346,5.868875,-15.71875
GALAXY,305136498531919872,155.03769,-0.69473036,0.06240115,48.70755,8.440656,2.32164,3.125241,5.403575,2.169246,-1.153973,0.4961189,-0.1696738
GALAXY,305138422677268480,155.28066,-0.55947285,0.05286897,50.19248,59.98052,51.33076,66.81453,206.4165,50.53511,34.22795,7.081006,-23.49567
GALAXY,305143370479593472,154.63553,-0.99232414,0.04931395,107.5664,20.31202,26.71395,12.19851,71.38058,10.03931,14.14111,-1.698114,-0.6892195
GALAXY,305167284857497600,154.55771,-0.12791575,0.1402318,82.96882,5.164986,9.631566,0.1239583,6.910412,2.923321,2.664714,2.943297,-0.1531444
GALAXY,305167834613311488,154.47804,-0.46995351,0.1816841,90.41603,761.2559,302.3525,116.6527,473.5585,94.14565,78.4493,21.52058,-39.21914
GALAXY,305174431683078144,154.09013,-0.9714072,0.06312257,45.54021,92.12244,22.85246,53.87339,183.4543,35.72394,26.71695,8.051668,-49.04597
GALAXY,305184877043542016,154.34333,-0.48212369,0.1259797,132.1118,8.965851,52.10312,16.89721,80.90051,16.61936,10.24467,3.949801,-8.993876
GALAXY,305214838735398912,153.6592,0.30623652,0.09404653,93.08424,2.828012,58.1535,43.11454,194.5796,26.88503,18.27553,3.152897,-18.0817
GALAXY,305262667491207168,154.6895,1.0045674,0.1153689,135.4837,7.43669,79.94553,28.69909,138.6091,30.4608,20.03493,5.369418,-10.61171
GALAXY,305267890171439104,154.99543,0.36319134,0.09665794,75.49215,4.976394,14.97053,9.463545,47.32343,2.875913,5.175246,-0.329765,-6.228873
GALAXY,305282458700507136,155.39165,0.074350961,0.05703671,42.04714,972.3047,36.354,249.4185,732.1398,71.61555,51.27864,18.3098,-140.4465
GALAXY,306272844772304896,156.72749,-0.54149707,0.03457265,74.71293,58.11486,555.2137,244.5723,1454.477,129.5634,97.92184,27.72981,-15.57412
GALAXY,306274768917653504,156.74477,-0.54469121,0.1686352,1,5.468915,0.8735683,-0.8776529,13.40479,5.511212,1.487235,0.991694,-0.9900425
GALAXY,306279166964164608,155.90628,-0.92863132,0.1549996,103.9812,7.119161,33.38684,6.116931,13.65511,9.296059,7.43013,-0.9639482,-1.02773
GALAXY,306280541353699328,155.98391,-1.1646898,0.1551877,82.01839,56.41789,165.0178,123.3664,472.0649,77.54057,56.54766,14.82333,-43.16746
GALAXY,306389393004849152,156.44895,1.2427376,0.09811465,62.30744,9.241453,107.8921,52.50941,240.4436,34.58929,20.53159,6.88244,-26.10465
GALAXY,307388574465026048,159.02341,-0.51885429,0.03587253,118.8973,52.59692,61.9005,27.05554,74.46807,56.2683,30.20935,10.54199,-1.535639
GALAXY,307441076145252352,157.45025,-0.75310371,0.2221512,76.0409,3.023077,13.64853,6.709946,14.82808,6.714465,2.300331,1.976422,-2.141745
GALAXY,307446023947577344,157.20484,-0.56368878,0.1151034,72.51971,8.251101,18.24099,7.300933,33.89077,10.10408,7.487795,3.376034,-3.670832
GALAXY,307453720528971776,156.79905,-0.30373588,0.1151045,94.47417,65.63297,199.5531,121.0334,547.9263,91.93028,64.13903,12.2099,-46.15092
GALAXY,307474061494085632,157.45878,0.63558093,0.09626278,130.3955,27.49195,136.4268,67.60715,305.0271,0,0,13.46486,-19.81903
GALAXY,307485056610363392,157.60857,0.85079185,0.1869858,136.8067,9.08682,18.19908,0.2198015,16.26325,8.625807,7.344166,2.066208,-1.843457
GALAXY,307506771965011968,158.19115,0.15274325,0.06542889,35.45048,3.90493,12.31375,8.565327,36.35267,11.00758,5.376867,0.7734225,-5.957615
GALAXY,307508146354546688,158.11444,0.50086668,0.1284542,74.42539,637.9993,70.48248,173.6604,596.5327,65.05355,44.41303,14.93491,-149.7223
GALAXY,307522440005707776,158.55215,0.0067072657,0.1602271,85.44707,5.744802,4.39412,2.925779,8.210971,3.001826,-0.6718368,1.509392,-0.2657389
GALAXY,307526838052218880,158.51031,0.94697739,0.1304132,107.3296,4.911172,29.82692,12.17497,54.57666,8.223516,12.09016,2.604514,-7.381
GALAXY,308522994848786432,160.21361,-0.92202713,0.03984923,132.2148,22.14293,172.6302,55.41388,276.8207,69.59415,48.60447,9.161848,-6.461476
GALAXY,308530141674366976,159.8402,-1.1399274,0.07529858,97.6346,6.480858,23.60976,5.611055,29.81456,11.41365,8.299048,4.392509,-3.032075
GALAXY,308531790941808640,159.85098,-1.2149411,0.0966225,55.15915,36.31777,116.3285,99.95011,382.9431,74.13834,52.84783,11.61627,-32.74029
GALAXY,308559003854596096,159.6673,-0.5189601,0.1139529,199.1474,11.03766,18.81073,3.835493,21.38136,7.675862,2.27452,-0.5380117,-1.796384
GALAXY,308568349703432192,159.54624,-0.61989562,0.09500289,58.24826,10.54953,41.61957,36.27508,134.0078,28.94261,10.08586,4.831031,-24.36872
GALAXY,308582093598779392,158.47419,0.076532904,0.1871049,119.0531,8.158965,24.59694,12.47327,47.49842,8.543207,8.451317,0.9374629,-7.559802
GALAXY,308626348941797376,160.06523,0.64085755,0.1123657,107.3356,-0.2626036,1.367865,-4.938179,3.626729,-2.726435,-3.972308,0.6749291,-0.04908443
GALAXY,308639817959237632,160.05878,1.0572171,0.09344357,59.78028,63.31488,51.37646,49.75385,222.9627,49.56749,37.6072,9.155939,-35.11504
GALAXY,308649163808073728,160.74685,0.40402089,0.3068085,1,-0.3475237,-0.3077958,-1.44507,-1.328745,360.5662,-0.1042606,-1.791451,0.1454372
GALAXY,309630203007625216,162.58837,-0.32889651,0.09479952,77.14206,1.781653,14.13661,7.620004,38.71862,7.16935,-0.7965683,-0.4973285,-6.653011
GALAXY,309633501542508544,162.6283,-0.22584279,0.1154427,131.1256,7.061879,59.89774,32.1605,142.3278,23.56917,20.59085,2.024911,-7.301024
GALAXY,309650543972739072,162.31317,-0.41269006,0.06307849,61.84734,5.933379,32.12442,19.05631,84.11082,15.55294,11.69852,1.31506,-7.904047
GALAXY,309680505664595968,161.0738,-0.89273976,0.03869415,50.40564,55.18372,52.57009,59.39381,241.3703,57.36547,39.92611,11.06002,-27.17174
GALAXY,309684353955293184,161.3056,-0.23932428,0.1066423,62.58947,35.18815,233.6958,160.713,609.1802,97.91151,71.88726,12.80409,-51.78212
GALAXY,309695623949477888,161.06946,0.027233653,0.06684662,57.28905,9.578795,54.38461,38.90982,179.4864,21.56615,13.1328,0.803653,-16.87684
GALAXY,309701396385523712,160.74357,-1.1449587,0.1436868,80.225,155.8936,164.1799,156.5486,561.3403,97.84309,70.40829,19.42065,-100.1266
GALAXY,309702770775058432,160.63772,-1.2336825,0.147295,61.94331,-0.1276371,0.7895801,0.01576372,4.76257,0.2380599,4.414854,0.5384752,-0.6238859
GALAXY,309712116623894528,160.77127,1.2434753,0.07242957,62.26965,14.69852,33.77629,30.48409,98.98493,23.72503,15.91962,4.761627,-12.76785
GALAXY,309713216135522304,160.61924,0.93289912,0.1164256,95.24222,11.20311,31.31683,10.15521,44.214,14.17558,4.50949,1.033463,-2.855049
GALAXY,309730533443659776,160.84051,0.52330655,0.1236645,168.9868,7.382451,27.71508,3.458372,9.514135,2.456553,-3.347805,2.175652,-0.690437
GALAXY,309738230025054208,161.15903,0.59240598,0.06384032,71.38663,37.32286,11.96587,5.046615,20.83101,6.71665,6.871583,1.272139,-1.136248
GALAXY,309757196600633344,161.66031,0.24528592,0.3401167,51.6232,0.7447452,0.7348024,2.637332,12.89741,-11.02245,-4.132803,0.1281681,-1.237377
GALAXY,309764068548306944,161.86297,0.28254319,0.07632522,51.61314,13.90045,27.19843,18.40479,99.09828,21.12998,27.06788,4.738055,-16.97392
GALAXY,309764343426213888,161.91007,0.74292452,0.07563198,108.8989,17.74661,26.57856,14.14365,32.72205,17.46432,17.95092,6.460627,-1.160276
GALAXY,299507544508884992,146.86432,-0.46407191,0.06510994,71.98962,16.89602,149.0907,104.5165,435.4091,57.43588,40.39654,9.482595,-27.60312
GALAXY,299554273753065472,145.72206,-0.52713707,0.1640542,157.0161,9.796677,10.37637,2.897389,10.716,5.888568,3.24416,3.593234,-0.76813
GALAXY,299564719113529344,145.51629,-0.51919387,0.1267641,54.88647,1.724942,7.383801,2.102267,3.345031,3.173291,4.259064,0.7024235,-0.4464102
GALAXY,299569941793761280,145.34203,-0.90634094,0.1510908,138.3289,18.45897,25.09849,11.81604,27.29132,11.66467,3.163164,-0.01756831,-1.835746
GALAXY,299570766427482112,145.22485,-0.54802267,0.1296703,159.9747,5.676888,55.71833,8.810951,51.08707,19.09328,13.88175,2.5076,-4.13768
GALAXY,299586709346084864,145.19382,0.16887025,0.09015931,97.58511,12.3405,16.66063,2.577085,11.50861,8.155675,5.406518,-1.391675,-0.3671179
GALAXY,299588083735619584,145.28856,0.34651307,0.06460119,56.0248,12.76922,46.9244,32.05624,155.0861,31.46875,23.14065,3.646628,-20.34055
GALAXY,299605401043757056,145.8475,0.67573036,0.02660205,72.91308,57.39756,38.07753,12.10792,50.1729,21.02412,22.73436,5.373271,-1.420677
GALAXY,299624917375150080,146.14242,0.30903218,0.1288268,1,0.3025328,4.754137,1.835792,-0.8862668,-0.2168028,8.265794,1.541015,-0.2649713
GALAXY,299627941032126464,146.40623,0.6041419,0.05756393,50.78684,22.10358,44.34494,36.79979,159.557,38.0825,27.92311,8.143293,-21.70031
GALAXY,299633988346079232,146.38552,1.1469976,0.2701064,107.9971,351.1635,84.946,140.9157,556.8371,58.65116,45.7187,12.61912,-210.3146
GALAXY,299640035660032000,146.72474,0.65004519,0.3121489,93.07578,2.779288,11.21954,2.869784,-0.02833226,4.286845,-0.2177077,1.172029,-1.224479
GALAXY,299640860293752832,146.69457,0.17236098,0.1800086,77.70734,7.053967,30.52091,21.37587,82.29309,8.016895,7.256042,0.2812634,-13.75076
GALAXY,299655428822820864,146.80985,1.0727752,0.2994555,60.80357,-0.5530643,-4.282955,-2.102519,-4.881534,-2.660576,-0.2760709,6.317731,0.4159782
GALAXY,300621899174537216,149.12382,-0.39828319,0.08709911,1,-2.333687,4.266156,1.565762,5.051017,2.109338,-3.868122,3.096559,-0.4567252
GALAXY,300629595755931648,148.5592,-0.76021668,0.1530428,40.06221,7.162793,15.10008,8.497879,29.01426,5.54968,5.362024,-0.2243353,-4.337237
GALAXY,300635368191977472,149.07118,-0.10311127,0.08443586,54.0002,0.02775548,6.983861,1.5584,12.37053,2.764321,3.605124,2.863617,-1.333527
GALAXY,300638941604767744,148.39456,-0.88771162,0.13728,178.9977,98.33616,99.79275,17.37077,96.90291,24.22284,18.54356,6.459654,-7.339525
GALAXY,300651585988487168,148.00631,-1.0176983,0.108012,145.5392,35.33691,82.54055,27.57534,135.0494,47.64561,31.38069,13.05377,-9.052675
GALAXY,300661206715230208,148.13563,-0.3423445,0.06543949,128.9698,13.46952,21.17114,5.027421,23.27724,14.11264,13.32496,8.734525,-1.517763
GALAXY,300663130860578816,148.34596,-0.16596411,0.1462476,165.6248,13.95024,0,45.17895,0,0,0,0,-0.05388395
GALAXY,300702988157085696,147.38902,0.09016696,0.09311803,44.52175,7.148978,8.714838,0.3440037,7.084846,4.493594,-1.841861,-0.2588367,-0.3897624
GALAXY,300705462058248192,147.24571,1.1384966,0.02552898,48.77594,113.5187,61.67018,82.50459,318.014,78.36446,51.92841,12.22184,-36.78801
GALAXY,300709035471038464,147.43172,0.45632675,0.2046565,126.6447,4.084954,31.72203,19.46007,82.65038,17.90959,9.614439,1.269085,-12.56595
GALAXY,300721130098944000,147.50009,0.64493882,0.09785258,75.92952,16.21121,105.8659,65.26759,240.6636,41.76917,26.04355,9.816566,-22.49543
GALAXY,300722229610571776,147.46057,0.61188203,0.006121848,40.70208,122.5836,22.47803,51.36633,161.9299,31.39721,23.26556,7.137933,-33.25988
GALAXY,300723054244292608,147.47106,0.3150296,0.06343265,80.52434,3.853576,7.224181,7.065351,23.09649,6.496205,4.640034,0.9575831,-0.865171
GALAXY,300740646430337024,147.99331,0.93640433,0.0880089,74.98518,25.94346,79.41491,56.74957,258.7148,52.69152,35.7304,10.54718,-28.44492
GALAXY,300741471064057856,148.01434,0.87120136,0.1423475,1,0.891457,4.537877,-0.8189669,3.540365,0.300833,0.7465725,2.057846,-0.2459766
GALAXY,300742020819871744,147.97524,0.71403702,0.1641842,1,1.702994,0.8623667,0.548663,0.01054137,-0.4363358,0.5241612,1.607455,-0.2662011
GALAXY,300788750064052224,149.07411,0.57468091,0.0650007,85.66221,413.2411,634.2519,404.4327,1948.772,293.2733,227.8998,55.51103,-119.6804
GALAXY,301754121692669952,149.91562,-0.7848048,0.09454266,63.88964,19.07742,75.55002,57.1456,238.5995,44.25114,30.0195,7.501709,-27.61746
GALAXY,301765941442668544,149.64678,-0.83690927,0.1048315,87.18064,1.716964,2.87271,9.226389,5.114065,-2.944734,-3.811784,0.945517,-0.408125
GALAXY,301774737535690752,149.26094,-1.2417008,0.04256744,58.48385,12.18657,51.11549,24.862,108.577,16.11422,11.94438,6.207932,-4.424572
GALAXY,301778036070574080,149.25073,-0.67271207,0.08503014,89.47462,22.83808,29.71426,-2.511215,8.937429,8.525495,2.968385,3.422074,-0.1012023
GALAXY,301793978989176832,149.76349,0.037069675,0.07287358,81.69206,17.00955,79.05904,51.47771,246.3837,38.37514,30.30225,5.430127,-22.08055
GALAXY,301811846053128192,148.96402,-1.1999843,0.1065858,63.91307,19.50641,152.4541,106.6274,452.1491,72.2616,52.85024,12.97993,-46.19217
GALAXY,301815969221732352,149.21889,-0.084865044,0.1391594,103.1781,6.560269,11.43338,4.943469,11.43911,7.007173,0.8189226,-1.207569,-1.092539
GALAXY,301864072855447552,149.41714,0.95981005,0.08662774,99.08646,10.03721,15.73369,7.089332,17.08012,4.734011,3.579417,4.861636,-0.8789593
